ID,NU_NOTA_LC
4712,462.63389569884356
4713,591.6008520837729
4714,644.4119896703764
4715,608.010523881997
4716,550.9902224728202
4717,613.3734307381598
4718,511.94316267156074
4719,466.6091010569876
4720,536.6519153493523
4721,546.6551128380222
4722,422.0333043360099
4723,572.778032169976
4724,508.3190025409748
4725,462.1002401923474
4726,442.90889869168166
4727,496.88072952360204
4728,577.0684003550202
4729,556.1734802918263
4730,623.8472318934043
4731,573.0345519662535
4732,531.9020528967118
4733,565.9431633720492
4734,526.1769924874644
4735,590.1378095099043
4736,533.1220402111207
4737,423.0621350318712
4738,567.7921128544932
4739,636.6580939667817
4740,620.212763320977
4741,544.3285455327473
4742,462.8210918321759
4743,457.2078158346557
4744,540.912974801247
4745,539.2597052629965
4746,523.8679042218712
4747,495.32126443249075
4748,521.5578218871559
4749,479.47132486823557
4750,638.9158345176281
4751,613.6267549911245
4752,617.589863324021
4753,595.4219876709368
4754,465.887786242414
4755,463.65522991342556
4756,498.4561718215612
4757,500.2573962930232
4758,652.4503058334058
4759,579.4291793966379
4760,542.6173273037707
4761,504.86845559229243
4762,584.437963617036
4763,473.4765045718653
4764,522.5893027051214
4765,547.9070061021821
4766,511.8654407693093
4767,623.9556373425722
4768,525.8965952900827
4769,488.7375745854025
4770,605.6675655212449
4771,489.2723022490936
4772,494.25777163747534
4773,597.7951541266365
4774,557.2743376480022
4775,553.2135147494807
4776,606.8622928063515
4777,465.0800423824518
4778,631.5046022428231
4779,556.1116268191251
4780,458.27627655191884
4781,443.3701542582557
4782,566.8980397362882
4783,506.5380915916251
4784,571.8142866631662
4785,485.6686599268961
4786,514.1532618694971
4787,463.8348001104912
4788,542.7750243262495
4789,462.1460022592745
4790,479.04541187318557
4791,507.26435772925026
4792,513.3939991092218
4793,596.8182218139067
4794,446.54267254618117
4795,484.54866197718115
4796,601.3484096730016
4797,562.2085298192846
4798,505.4898339114185
4799,543.0645916194438
4800,557.0707580430792
4801,500.8116565703535
4802,536.3679997973261
4803,561.6898559399476
4804,652.2693860075958
4805,469.3049111240517
4806,482.00409698290116
4807,592.3503426993282
4808,627.1144919452715
4809,555.0402752037206
4810,525.5558945641153
4811,428.0928815305201
4812,487.6806508140569
4813,481.02745797256927
4814,538.1719501071195
4815,503.38650602252386
4816,506.44493830371357
4817,589.5807695254931
4818,425.72334838418533
4819,558.3757308390241
4820,500.23041762196993
4821,444.54058327622
4822,582.8135674036776
4823,581.6271591235867
4824,524.4875156324373
4825,555.2942891673899
4826,500.39510258863095
4827,471.1631887859282
4828,590.102644849039
4829,496.21873283202297
4830,534.129614468746
4831,583.568954215503
4832,558.1027425025079
4833,552.9402055239049
4834,500.6355052983522
4835,558.6605803118507
4836,533.1673571038124
4837,466.92602416700373
4838,442.3121163825531
4839,616.9831387957809
4840,517.4672455406896
4841,556.089455942239
4842,473.1730890861651
4843,503.9815736364883
4844,582.1995056573259
4845,468.0803211150172
4846,537.3649621476527
4847,489.8035161981712
4848,611.6374354860628
4849,529.1316181913262
4850,537.1459851849946
4851,645.2359198064024
4852,435.95348253056443
4853,543.6577184778382
4854,606.2234462106838
4855,458.7994662997766
4856,500.5906197491247
4857,607.708137619822
4858,464.6946677295181
4859,470.4532001541938
4860,672.6545258946876
4861,554.3364994346944
4862,464.3107937510118
4863,438.2870480247654
4864,562.5215805516018
4865,572.9589926081699
4866,238.0429924201182
4867,466.0444902085967
4868,436.84320187298835
4869,438.8013548847973
4870,606.8966179501468
4871,525.9031738358578
4872,457.1912870355908
4873,605.2588942395932
4874,542.1633113298357
4875,464.1387834866306
4876,594.335978578085
4877,519.4950541114691
4878,515.0066191015426
4879,467.73592887710436
4880,499.2198990016336
4881,544.3434201565816
4882,517.6619362641907
4883,555.8765880174562
4884,615.5115848175878
4885,482.97388273434376
4886,587.9359244127761
4887,509.61571221258714
4888,622.4668545285687
4889,537.7380042727905
4890,513.7088555433155
4891,531.9896715738353
4892,582.0960880998198
4893,571.1258452819745
4894,534.3491081916067
4895,498.4621040347334
4896,570.2912216232615
4897,543.4870008703215
4898,637.7479936838583
4899,599.7631730066341
4900,503.12971602629995
4901,477.3798481190144
4902,507.27217578810155
4903,576.659842870838
4904,433.07112199596975
4905,481.8175966914331
4906,577.0619438570508
4907,469.33947371966406
4908,499.4715903872271
4909,562.9511341590226
4910,608.2570784106342
4911,505.2483888638412
4912,491.16062509087146
4913,495.2181719645956
4914,451.89929178132326
4915,472.783429640793
4916,492.60451446179013
4917,479.0635380055255
4918,487.24608385738634
4919,590.1781423597437
4920,525.728973115647
4921,560.3078046503322
4922,504.57246913886706
4923,457.9549795519754
4924,555.473231972145
4925,593.3187079007013
4926,490.4022848039788
4927,480.6853525183351
4928,669.3698201589436
4929,487.1632514168407
4930,478.4271189074799
4931,451.1252623133157
4932,540.5853086327306
4933,490.62713125999215
4934,516.9943331810559
4935,533.957039770463
4936,643.4414174250398
4937,498.5435585809743
4938,436.39106201071655
4939,568.9603221483001
4940,481.2794070663507
4941,540.508149008454
4942,527.8683227888625
4943,610.2947447281575
4944,529.6931851144252
4945,548.8563349195831
4946,502.6453839219141
4947,501.55379819840175
4948,554.418761213007
4949,570.6926746101486
4950,515.0138120850381
4951,502.9642116601068
4952,440.0418362834812
4953,472.67391955745325
4954,444.0991676563189
4955,647.139138402311
4956,435.2621823397542
4957,583.8885828575911
4958,481.0621195411983
4959,558.5214381305323
4960,444.18039971545136
4961,523.3223538556642
4962,491.9275279830698
4963,580.2163888123428
4964,593.2764900335527
4965,460.6697512888055
4966,453.9245649954406
4967,543.591347213611
4968,605.0146962940493
4969,646.5550227349852
4970,442.20263762344655
4971,458.6741484291989
4972,450.1077078487959
4973,507.5084281905472
4974,565.392287114468
4975,566.9121185887735
4976,483.7894077229728
4977,467.0551978805936
4978,474.0761769636301
4979,525.219916218394
4980,516.450544435981
4981,448.322659149773
4982,521.9365296740713
4983,642.5582504002133
4984,413.4696136617176
4985,517.3942684339579
4986,500.2796190993083
4987,449.9954536637883
4988,441.5809373173275
4989,500.57208802814756
4990,621.4448324206834
4991,504.0505585606697
4992,471.5464882482497
4993,510.69723642366046
4994,468.35430536312094
4995,589.033173134246
4996,427.8917751937464
4997,575.9187377788587
4998,459.80230329817414
4999,515.5136605621884
5000,524.6667189956593
5001,505.92945804293106
5002,488.6855132766121
5003,476.16853441756894
5004,502.0590077020631
5005,519.4952659532822
5006,432.73441721450695
5007,565.8227337700899
5008,477.87248059796514
5009,560.2737391780468
5010,596.9440051260774
5011,480.6699611984277
5012,523.4648644772047
5013,543.2641454555761
5014,509.72596328676843
5015,587.4515515826017
5016,512.8666686998936
5017,424.2770295519714
5018,515.1403108755196
5019,451.2377837088953
5020,454.20723317327304
5021,565.4418998268054
5022,443.57190664273026
5023,469.82058954378465
5024,476.6984445488919
5025,587.629862890888
5026,472.31641182005706
5027,545.1602650479817
5028,617.2230996109045
5029,598.2719695073608
5030,493.19504953273855
5031,512.2221750478612
5032,520.4426667788828
5033,599.3195563961643
5034,460.70880711385996
5035,593.3309460544322
5036,497.16048473943624
5037,572.0203726832545
5038,571.3320297024873
5039,452.1978154394501
5040,556.1267575950978
5041,568.9715054232483
5042,549.3280146067077
5043,518.7154049268612
5044,455.1543170864485
5045,486.5647581087361
5046,488.25788416292835
5047,594.8125055076372
5048,581.6746619098576
5049,550.9752980376966
5050,581.1023296515813
5051,484.9217274094731
5052,551.4762567030367
5053,542.2687437850665
5054,568.7586383835444
5055,602.4630996847337
5056,455.77617626227976
5057,515.425906793137
5058,537.6287723729426
5059,539.6978975574098
5060,568.584864036864
5061,537.1236865123427
5062,511.70565036563426
5063,585.0583420961822
5064,481.9374180042328
5065,679.3207206273711
5066,519.0397855215588
5067,531.8410645740362
5068,448.1499787997047
5069,504.4225119542016
5070,537.596245090914
5071,496.7521465038977
5072,495.29321385602725
5073,509.9458501007752
5074,539.7432210700233
5075,525.6044458820518
5076,553.572161798824
5077,613.5236337655177
5078,660.7718173893402
5079,538.7909582448867
5080,524.1736846395719
5081,478.8249073247865
5082,485.09906546307093
5083,537.2366183250753
5084,622.3662948684338
5085,485.7139729200183
5086,605.3430846493391
5087,608.5963760377813
5088,530.3718719329624
5089,611.5526465621585
5090,556.2079770704405
5091,439.3401476073757
5092,455.506988802366
5093,606.0731186233667
5094,455.97887640090846
5095,556.7812084066928
5096,512.3040733654345
5097,491.9974100591993
5098,633.450970036445
5099,470.06653427313
5100,576.2270235290102
5101,506.95329574919714
5102,487.9419411279412
5103,573.6984926808357
5104,646.9100358241276
5105,505.11893241308985
5106,625.3653619932307
5107,589.9812578906965
5108,551.9353647588437
5109,542.1052802083697
5110,493.54602566638164
5111,626.5067242295102
5112,433.79659971123823
5113,600.6674200792912
5114,531.6541700246041
5115,506.5101359092173
5116,516.3272914181425
5117,487.9641319271617
5118,526.8704561218012
5119,535.3297904711106
5120,529.2426446649251
5121,470.5871894748525
5122,507.67099806494275
5123,511.3333253322236
5124,459.05426078360586
5125,612.0459451022032
5126,629.5696738612617
5127,509.51840291978374
5128,617.971301370909
5129,538.404665399433
5130,428.5765813279106
5131,465.16185236620686
5132,493.9571944709826
5133,512.2824219182653
5134,508.2798269506393
5135,598.4071240065596
5136,551.7154766911167
5137,533.4074731243546
5138,515.9359811153196
5139,600.7450910630915
5140,442.0062843686604
5141,487.9561887003606
5142,499.6544680459165
5143,488.3202362480307
5144,444.38962598944545
5145,538.657033717606
5146,568.1652572716994
5147,598.3918939180426
5148,522.8012739570291
5149,464.4633318923885
5150,681.8863378005761
5151,549.7423025700507
5152,509.675565653967
5153,629.3733373685776
5154,585.3214322811997
5155,470.2807988645808
5156,597.7588268126427
5157,478.43043418272555
5158,480.6444514822377
5159,444.6941333159944
5160,514.1156288098558
5161,525.9765186912765
5162,650.6040281988754
5163,496.10115649873205
5164,450.72441750407484
5165,505.8881835344443
5166,553.5396096229531
5167,466.33671806573363
5168,530.6397437841268
5169,544.3137617615537
5170,618.4845804651986
5171,434.6412519760187
5172,540.0532888588932
5173,549.3621332538718
5174,514.8126133374566
5175,616.9909501779522
5176,514.1485639622014
5177,533.1658921630703
5178,561.6134107912143
5179,575.9768954412725
5180,487.5362600685497
5181,645.8306892919841
5182,615.5215038470569
5183,433.1081581053545
5184,552.4196602468842
5185,544.0452837118778
5186,509.21790651608785
5187,555.9449595013549
5188,479.95623011853127
5189,484.6405092961371
5190,650.0216571190603
5191,501.9385261750306
5192,590.4231930306084
5193,540.8376012059165
5194,527.6363231190769
5195,561.7139569537851
5196,506.17764288368625
5197,500.786360231652
5198,451.11413667083957
5199,608.2811275260622
5200,543.9188181807324
5201,554.600544666449
5202,556.1277350226521
5203,464.47049621390806
5204,536.7300379486514
5205,437.8639758156354
5206,576.5958518653229
5207,538.3247542504247
5208,575.494281962433
5209,435.2588933443542
5210,443.43019483766517
5211,494.963402757366
5212,446.62441695200374
5213,553.7544205387353
5214,572.7155809917517
5215,544.67056607476
5216,457.7199884958349
5217,471.53834418881206
5218,434.13656801724215
5219,663.7486438899045
5220,553.8253381678876
5221,552.8810301244258
5222,544.3983477882211
5223,424.9940275638428
5224,507.6139946284267
5225,469.2427478321091
5226,446.72442410474036
5227,527.2210282363429
5228,462.97763417569485
5229,561.1073073221366
5230,613.1636638205254
5231,511.36230788221144
5232,494.72128963799355
5233,485.4976060613193
5234,532.8180967478712
5235,510.6628660419308
5236,573.011602765384
5237,468.3757690455058
5238,506.2620474624305
5239,590.3956941367392
5240,488.04761761069255
5241,551.3737253373247
5242,655.8821665195958
5243,507.6059515835425
5244,543.1491635558066
5245,520.0643244847234
5246,507.97663282965095
5247,548.5015055908945
5248,491.2821364742812
5249,565.3807546632663
5250,653.7758226785711
5251,530.8604125566933
5252,460.0236505556943
5253,526.75499801405
5254,491.7697670970176
5255,571.4373082522072
5256,451.0297003062842
5257,574.5999113688474
5258,456.20330472624465
5259,487.7222163175534
5260,551.590403740939
5261,561.1638338743678
5262,504.9797371294914
5263,525.4983903328181
5264,462.2608361860114
5265,410.61045494181536
5266,505.6061489857696
5267,539.9588773598443
5268,567.7484172224308
5269,616.0814398591851
5270,462.2761344756757
5271,518.768016537309
5272,670.7411796682687
5273,529.7913491120241
5274,490.9466126134037
5275,638.9989770383506
5276,496.6135896723048
5277,552.7963679665102
5278,429.1223777282188
5279,678.1219445291174
5280,644.6634033176614
5281,581.0912666166511
5282,540.5428364912475
5283,498.67685864766844
5284,618.2021680791399
5285,494.67354538758434
5286,652.0376423777377
5287,548.2243432041105
5288,593.9111782266332
5289,487.02626252105097
5290,490.12369083012743
5291,465.2918829115356
5292,549.5577403961531
5293,554.421297042403
5294,455.81286295026683
5295,594.5492748368565
5296,573.6625435278554
5297,497.8697466566371
5298,529.5185170369357
5299,573.5733678096161
5300,457.2274701445562
5301,512.3318504425565
5302,476.8048339288041
5303,470.6034795252021
5304,478.1735679869279
5305,587.9242022981073
5306,454.8785473800482
5307,511.7693964515298
5308,586.8866712399179
5309,483.37805767159847
5310,526.6548313152981
5311,573.3777110538688
5312,523.1787255566256
5313,521.4696473102892
5314,512.0813648731435
5315,635.586483028371
5316,516.0692728631102
5317,546.0449089161475
5318,629.0984395253139
5319,577.5040666851401
5320,516.8841667071011
5321,636.472129100057
5322,559.7469182440112
5323,577.3492262080279
5324,589.7778723579282
5325,543.9627562855221
5326,525.2874799692834
5327,493.7968798068172
5328,629.9320296191247
5329,567.704770211034
5330,483.38285984536014
5331,480.15034581015396
5332,491.16074471175864
5333,468.34168968594355
5334,512.5386196707758
5335,522.3004604266339
5336,515.6071760497346
5337,494.2519152736488
5338,526.4835327659474
5339,425.9973334570437
5340,449.83907752741527
5341,514.3464296547243
5342,561.5982433441927
5343,565.9992348861159
5344,497.94280728893386
5345,519.9538415449757
5346,466.6808947997713
5347,533.918181940561
5348,580.0570819318513
5349,499.82894791794564
5350,618.890461694975
5351,523.8657561415006
5352,434.28722993319985
5353,461.90446088884244
5354,530.8216188209167
5355,509.1183115754138
5356,598.6521351932606
5357,548.2670547872458
5358,470.7562911983717
5359,473.82911341300127
5360,510.12454375999073
5361,582.9719271542101
5362,441.4965635508031
5363,423.27660324432145
5364,476.58903933813065
5365,484.05690238399643
5366,508.3149882115488
5367,508.71698192503493
5368,442.54380272917626
5369,474.24650909678047
5370,512.836210709823
5371,592.8336797088282
5372,465.2709845147233
5373,610.1424770585508
5374,433.0104871796851
5375,499.2372886577748
5376,480.8811477434591
5377,501.3636181696015
5378,479.35864469996704
5379,469.7262840095019
5380,548.3764770491965
5381,475.29210799699047
5382,472.1365040264391
5383,526.8441755692012
5384,592.5012932566573
5385,528.9232495552488
5386,581.623035507958
5387,616.8378802565029
5388,512.7177341249936
5389,476.4526578110859
5390,520.0670442080143
5391,583.0906730173617
5392,541.1172107801511
5393,498.4347773063847
5394,540.1223346880596
5395,578.3525752048014
5396,531.4112156046319
5397,582.1427611688073
5398,554.4371980635178
5399,592.4934812727353
5400,477.52366485678647
5401,516.8385105138813
5402,551.1093527619892
5403,524.205835973941
5404,511.2925466247895
5405,522.7152693070173
5406,547.286194077951
5407,472.6832361958758
5408,530.9694562004975
5409,588.755816991123
5410,509.82682545213925
5411,547.1396647592821
5412,602.7189425973606
5413,538.9128837492144
5414,582.2065004812652
5415,516.4576175950962
5416,464.21948109933965
5417,545.4898114670152
5418,612.4881171377006
5419,511.532571483138
5420,501.952364684567
5421,450.66148649792103
5422,597.2158805859618
5423,572.8234013529075
5424,485.40789619365637
5425,566.4163858210576
5426,513.3865288435959
5427,477.4785846260898
5428,505.21264718278945
5429,506.3857710930238
5430,612.8661921670894
5431,539.2091243161992
5432,619.2045605309647
5433,516.9262206433415
5434,546.158733146599
5435,484.89169816169135
5436,532.8186702379747
5437,549.8524688951402
5438,473.2241645355693
5439,489.49046474009924
5440,595.5847859759948
5441,503.38905925887275
5442,537.6111067678106
5443,618.1929408265132
5444,547.4071798496122
5445,565.8475996821131
5446,580.7380283718998
5447,546.1234108382764
5448,457.3836766708028
5449,617.5066001683916
5450,606.274150485572
5451,502.5031685609382
5452,522.0492781457151
5453,616.7121145256175
5454,572.7525139862047
5455,614.5998087189945
5456,527.0040048825226
5457,524.064586859494
5458,443.09834324849953
5459,500.19275908476686
5460,506.5965871706053
5461,504.45409284436306
5462,533.4139377179242
5463,564.6568813261181
5464,634.7328918066798
5465,527.5410243163954
5466,598.2013108114503
5467,597.1540617417269
5468,470.4924999694794
5469,462.8460062690281
5470,502.47544302405674
5471,540.8411623338374
5472,534.2661256077615
5473,516.9898660056358
5474,536.0426290629076
5475,558.0730369758753
5476,541.3225831059997
5477,486.46095577464337
5478,465.5268733264179
5479,514.3593965798511
5480,482.7366039646213
5481,533.691041002129
5482,505.10714989448536
5483,597.3305212275932
5484,665.0000226118926
5485,640.8313053879425
5486,429.3742910694099
5487,602.8106718877382
5488,578.3385122707828
5489,540.7130705091799
5490,513.0717223124716
5491,607.5758556212695
5492,552.6525588925244
5493,505.5326280029828
5494,537.0090375766197
5495,513.4500020457642
5496,497.8575360146981
5497,557.6037086837574
5498,536.6890913759945
5499,565.7417027220491
5500,501.8496307221212
5501,556.1304985420256
5502,488.4524157370822
5503,550.8673544870334
5504,509.4861706648568
5505,598.194464839385
5506,574.5948441613357
5507,588.91420303961
5508,536.5458949483987
5509,572.5169396673317
5510,513.3214495446044
5511,454.01821534078346
5512,514.6003767792938
5513,435.58804351362494
5514,564.7673730461104
5515,479.34806313305944
5516,541.6178047954608
5517,542.2230595330075
5518,523.3032837450037
5519,542.6348304942375
5520,511.86980884501656
5521,438.8879376780738
5522,433.65471639262216
5523,617.4673007962996
5524,464.9959996013573
5525,526.4685551282228
5526,504.1590748137187
5527,472.95566862242913
5528,608.4622609398741
5529,517.9914992738396
5530,556.5281911247608
5531,647.9667858840708
5532,559.9548482024658
5533,559.2840585069592
5534,550.0340788702132
5535,468.4030521497525
5536,522.8564825502775
5537,523.7406539847835
5538,593.7915983743433
5539,468.74212008132463
5540,541.7334150538126
5541,509.73739633301216
5542,589.6927224527115
5543,532.8037229189299
5544,527.3371602082863
5545,468.44567374450924
5546,462.150820317379
5547,426.5300824270237
5548,465.6326328083032
5549,576.9028913270201
5550,537.367141863596
5551,620.0539677706095
5552,473.1842176683534
5553,539.0360043013284
5554,510.8931637271922
5555,532.4752071466858
5556,657.7758853702364
5557,446.7960508165577
5558,613.7807604922965
5559,545.2610099597619
5560,588.4375194017792
5561,463.23398753070825
5562,610.5095951267064
5563,563.372588705908
5564,517.6135057870241
5565,450.00642509219733
5566,687.536401401715
5567,507.9488320453799
5568,439.8696127906305
5569,442.6149085732751
5570,604.8105782826815
5571,534.1104165744172
5572,563.5436836021362
5573,555.3093411352132
5574,544.210155392792
5575,508.34609998977373
5576,481.118778212742
5577,457.49517235877687
5578,568.3754477886642
5579,468.75924031946255
5580,585.4058011826994
5581,513.6736689646756
5582,504.09085361861116
5583,561.1599086184773
5584,589.6978926092265
5585,519.6179942967356
5586,486.84260050610646
5587,510.9967170296418
5588,534.5749685413462
5589,577.2102045094866
5590,469.69142663796674
5591,555.2210624537645
5592,526.7485992040234
5593,502.65717725053287
5594,475.2437366535173
5595,569.5754593284462
5596,497.201912656013
5597,464.2136252558548
5598,518.6259969946767
5599,539.5377254933726
5600,551.4177769073447
5601,483.2544223772426
5602,467.5326178532697
5603,547.364633745574
5604,546.1952055901431
5605,452.5171975028845
5606,450.084996230591
5607,481.65844111193724
5608,581.566031258257
5609,594.4326575426996
5610,485.67843696628006
5611,432.9524353486719
5612,502.6104317369234
5613,530.861890812549
5614,542.7783904344926
5615,497.2571865127151
5616,600.5440595960922
5617,475.9323311997093
5618,541.8625174219653
5619,494.6599003330146
5620,642.6714806173974
5621,590.2913088774047
5622,465.1638049993698
5623,461.2228095758441
5624,522.1245478649608
5625,519.7078786955901
5626,451.092930424759
5627,541.836672223512
5628,451.0937574111062
5629,512.0339322193174
5630,509.6727507214447
5631,505.2406995114917
5632,643.7739508809335
5633,588.3572372183
5634,726.661256870738
5635,531.1433026346526
5636,453.2172775617079
5637,592.0326886521699
5638,668.4097731002801
5639,601.6562566674011
5640,419.21572430086087
5641,613.6245060558783
5642,545.6122196429316
5643,467.1767980453902
5644,495.4464744514131
5645,426.0757587124987
5646,555.2903880341458
5647,583.8228732661132
5648,563.3597390391966
5649,577.7291599679249
5650,517.8103740770205
5651,571.2214307161199
5652,468.10120357918197
5653,475.52870872361586
5654,609.9957509162243
5655,552.5809681849549
5656,557.2379737301404
5657,522.5373048314667
5658,565.4798011823806
5659,573.9264896274613
5660,510.97707365616543
5661,570.0349430767279
5662,503.0223343334661
5663,475.4359736178857
5664,526.5346320164882
5665,541.4337570097562
5666,511.69890490640444
5667,503.9445775166005
5668,438.1215546934036
5669,496.92105243977153
5670,562.3389711047898
5671,540.2981416664727
5672,564.2724221406257
5673,482.8373776321232
5674,462.6938942500883
5675,536.8373268139839
5676,639.2778071934256
5677,585.8257969576299
5678,534.3765091884082
5679,451.43856126246556
5680,561.9535268778225
5681,426.5136971948526
5682,497.25127083247924
5683,561.2936115169113
5684,621.2977695848389
5685,490.55788658329806
5686,567.3493689711808
5687,499.60753093789333
5688,512.8709080506231
5689,475.520159004063
5690,507.2830438825075
5691,542.2724269559395
5692,502.9466965505858
5693,517.4364309567592
5694,635.0198931670014
5695,446.9696956632728
5696,501.94155339429705
5697,534.1604951263396
5698,444.3578933634859
5699,520.6939150835991
5700,572.5269914485251
5701,478.1895465916145
5702,530.308472792854
5703,633.1384416336091
5704,482.01834897029494
5705,554.0358848791468
5706,452.7962334535747
5707,579.8979791023239
5708,421.09235961721714
5709,460.6054509739449
5710,541.504114362008
5711,431.68104319635194
5712,589.2201217260808
5713,556.5020201747311
5714,438.9331266925218
5715,525.3297792656788
5716,493.0711832663774
5717,523.7564235206473
5718,526.3043453418993
5719,484.2655935883289
5720,607.3976411695155
5721,511.3302865728263
5722,491.7629613196099
5723,470.23269877314596
5724,489.5055735550468
5725,474.3377396380648
5726,527.981668905151
5727,457.99737083903324
5728,501.3973438355961
5729,531.0879757642269
5730,476.0791126307356
5731,437.55141163808185
5732,613.8536855274306
5733,453.3358084874018
5734,472.1384015515996
5735,555.6906419102925
5736,479.1277632666993
5737,556.9753139559476
5738,607.4792799459975
5739,613.5789885071897
5740,523.6952270854533
5741,490.41524782904446
5742,471.5906385302261
5743,548.254222536068
5744,513.3967386195279
5745,469.11380025594576
5746,558.6970412077807
5747,601.0093131708296
5748,593.1662508654072
5749,507.5039659278867
5750,543.5149357501049
5751,505.78883326067097
5752,537.4930267674488
5753,608.4061329173835
5754,643.82932006672
5755,569.5592453427673
5756,486.03053682445136
5757,459.06103962035195
5758,492.2495424256788
5759,473.44891033400216
5760,472.0323761958971
5761,524.2542772447765
5762,474.06178299687554
5763,543.0095233178399
5764,533.2783744260646
5765,565.4735722108769
5766,585.8455408617381
5767,552.1856579549718
5768,540.5720018654857
5769,510.19946311498205
5770,604.5999103210777
5771,573.5525623126285
5772,531.5125297817403
5773,501.26854403436687
5774,596.2719533945778
5775,507.6378094235613
5776,616.9374641481933
5777,533.9333089819199
5778,499.2686099410608
5779,485.43741467483164
5780,524.7563288546237
5781,469.49663538510833
5782,466.4702932104558
5783,565.2059342896376
5784,562.2704365361603
5785,493.0623516632247
5786,427.83891493826764
5787,569.9505750211531
5788,577.0314524824438
5789,454.1310184481117
5790,512.1576828201129
5791,618.7144682613507
5792,669.6545997151841
5793,463.09553436223894
5794,500.443208043151
5795,529.5299607818099
5796,519.023842023579
5797,463.3046810082476
5798,480.99824598057074
5799,493.52717352298185
5800,453.90703076885785
5801,505.69711315624494
5802,562.2862926655243
5803,597.3242413096247
5804,501.70827059815645
5805,646.0232862463134
5806,537.7662753463637
5807,586.4464375340423
5808,453.6939754886127
5809,481.2001091709293
5810,580.6062302392397
5811,449.6010950503801
5812,509.5037077644625
5813,496.48089856250556
5814,479.1227227179828
5815,517.5831541687116
5816,464.27195836848864
5817,631.0212176942744
5818,645.4612158914326
5819,610.0448614711943
5820,473.6411902599552
5821,451.6144176364959
5822,560.641085912986
5823,511.1029792403893
5824,533.9965741897993
5825,429.63753572767695
5826,512.971912905256
5827,504.55262113428626
5828,453.43622901842616
5829,533.683613596794
5830,564.9226349286682
5831,547.2308958143819
5832,448.02162587693334
5833,487.2202175561697
5834,463.4054651351428
5835,466.3148298570906
5836,516.7839697224224
5837,536.4996048275077
5838,473.4307668938499
5839,610.7683040944682
5840,596.560921357994
5841,519.2407659329988
5842,551.2236781248247
5843,512.2953005652631
5844,603.2824366324977
5845,500.77889642605396
5846,454.97920439268756
5847,545.5697368412566
5848,603.3633070483052
5849,578.2281660797317
5850,484.3685345258859
5851,554.1745198638162
5852,535.7140093020325
5853,565.8704397875852
5854,443.4875655601925
5855,603.6042138746584
5856,573.524030482425
5857,479.8947723238587
5858,536.6240298855762
5859,612.1207983565374
5860,447.00296712432646
5861,492.2941701746737
5862,528.0785279620578
5863,575.6857685202257
5864,510.2448245554052
5865,482.13220374851437
5866,439.9096152846299
5867,515.6566628556664
5868,513.965404936927
5869,575.130072955897
5870,504.8712982562686
5871,518.3023823669039
5872,491.1237630749001
5873,524.4248845596319
5874,547.6588480449934
5875,550.0889787501079
5876,563.9698597205852
5877,509.42340873650204
5878,465.3040787235153
5879,432.81133262852404
5880,505.40387781199144
5881,505.66892804742736
5882,459.96340003661095
5883,491.3910301592392
5884,481.3587061487274
5885,519.8752007426992
5886,503.8918753964983
5887,564.8933403114805
5888,547.7276071779968
5889,540.6078886288805
5890,584.2949779041306
5891,479.34869836475866
5892,443.50598882606016
5893,590.5641938459817
5894,457.55446496857206
5895,551.1083394355364
5896,464.3551911330812
5897,505.68173945241745
5898,473.6674539729407
5899,526.8888235467796
5900,564.5272290394164
5901,547.2996402915842
5902,610.3202938747647
5903,516.0945262775031
5904,449.4361081760018
5905,484.64156973429635
5906,521.3789275004656
5907,555.4357078365396
5908,501.9798025922946
5909,547.2264563964525
5910,435.69125302154595
5911,677.9279230652407
5912,519.1405788928648
5913,554.5883462315408
5914,518.9743339567558
5915,534.3516068659025
5916,462.22513274785166
5917,485.79898167962597
5918,449.8692795739986
5919,540.5742221932719
5920,490.09799729351045
5921,512.460877981158
5922,575.6741813278004
5923,518.1683628402653
5924,475.48162369750287
5925,455.6778791244402
5926,501.22211947308824
5927,556.2583277721836
5928,668.0369165979752
5929,495.02285556303116
5930,492.6101800384785
5931,555.5591071345414
5932,507.1465465751445
5933,473.39602296346425
5934,523.5119564480005
5935,526.0953003561399
5936,473.3283605443871
5937,561.714558081433
5938,562.3387187091171
5939,580.7120344380623
5940,448.11831338918796
5941,494.0915924766927
5942,496.99351862213325
5943,456.97229781528995
5944,566.3843799904021
5945,548.2506587983021
5946,556.5292888614283
5947,491.72515509863587
5948,561.7245137697307
5949,470.1307297031401
5950,555.3315916889176
5951,522.372238893705
5952,480.0477224860901
5953,527.0618200544359
5954,474.8215364636619
5955,567.4276348326854
5956,519.7069642043514
5957,630.772852742715
5958,562.748586155141
5959,550.1188767110962
5960,467.8171583952113
5961,480.98315513449086
5962,566.4260889617924
5963,507.09412479602213
5964,609.6867118292998
5965,581.9538533265977
5966,489.76112969078315
5967,486.12895634357903
5968,445.4248199866285
5969,526.4735395155343
5970,499.46299690372774
5971,518.726505691713
5972,483.4845271409622
5973,513.8185404682679
5974,538.7646386601632
5975,586.6080611687
5976,513.3553399597225
5977,522.9187664854843
5978,513.7964532402045
5979,517.4522242686566
5980,577.9654460104092
5981,534.6449077102071
5982,631.9308017498354
5983,454.89160134756787
5984,521.9794323556998
5985,552.6800448885904
5986,544.0276293128113
5987,507.7736993047526
5988,491.75188803065777
5989,524.0513677200472
5990,514.6429723507785
5991,549.1675332835308
5992,553.9726377410129
